,date,sales,counts,clv,cust,recency,frequency,T,monetary_value
7257,1997-01-28,83.16,1,0.0,7287,0,0,518,83.16
7258,1997-01-28,11.77,1,0.0,7288,0,0,518,11.77
7259,1998-03-04,48.64,3,0.0,7289,400,2,518,35.03333333333333
7260,1997-02-11,89.4,1,0.0,7290,0,0,504,89.4
7261,1998-05-25,72.48,4,214.98568872962952,7291,482,3,518,109.01
7262,1998-01-11,38.98,2,0.0,7292,347,1,517,37.975
7263,1997-01-28,19.99,1,0.0,7293,0,0,518,19.99
7264,1998-03-13,34.8,3,13.416085123451396,7294,409,2,518,28.80666666666667
7265,1997-02-27,36.5,2,6.831005165535724,7295,29,1,517,47.595
7266,1997-03-05,51.27,2,7.018813480224477,7296,36,1,518,40.015
7267,1997-01-28,46.37,1,0.0,7297,0,0,518,46.37
7268,1998-06-06,82.48,2,0.0,7298,494,1,518,51.125
7269,1997-09-23,12.99,2,10.225506275852718,7299,238,1,518,9.89
7270,1998-05-19,12.99,8,63.52731655833748,7300,476,7,518,14.002499999999998
7271,1997-01-28,14.96,1,0.0,7301,0,0,518,14.96
7272,1997-01-28,23.54,1,0.0,7302,0,0,518,23.54
7273,1997-01-28,14.96,1,0.0,7303,0,0,518,14.96
7274,1997-12-26,13.99,3,35.388864561846134,7304,331,2,517,14.64
7275,1997-03-11,21.54,2,4.495659621553557,7305,42,1,518,18.465
7276,1997-10-16,30.47,9,538.8086429587532,7306,261,8,518,70.69444444444446
7277,1998-05-27,18.49,3,7.176632183436829,7307,484,2,518,32.126666666666665
7278,1997-06-07,19.96,3,29.974956546792125,7308,130,2,518,13.903333333333334
7279,1998-05-02,53.96,6,81.64036654411032,7309,458,5,517,66.23666666666666
7280,1998-05-12,141.87,2,0.0,7310,460,1,509,77.82000000000002
7281,1997-01-28,19.99,1,0.0,7311,0,0,518,19.99
7282,1997-01-28,20.99,1,0.0,7312,0,0,518,20.99
7283,1997-01-28,32.6,1,0.0,7313,0,0,518,32.6
7284,1997-07-29,19.55,3,42.96971343050953,7314,181,2,517,20.10333333333333
7285,1997-01-28,34.99,2,0.0,7315,0,1,518,23.74
7286,1998-04-16,25.49,3,0.0,7316,443,2,518,17.226666666666667
7287,1997-01-28,68.67,1,0.0,7317,0,0,518,68.67
7288,1997-01-28,13.97,1,0.0,7318,0,0,518,13.97
7289,1997-01-29,61.24,1,0.0,7319,0,0,517,61.24
7290,1997-01-28,18.99,1,0.0,7320,0,0,518,18.99
7291,1998-04-29,12.99,4,48.34030261246875,7321,456,3,518,19.825
7292,1998-01-13,42.47,4,38.31337648659509,7322,350,3,518,23.005000000000006
7293,1998-03-22,31.98,22,457.17547080902483,7323,418,21,518,37.603636363636376
7294,1997-01-28,11.77,1,0.0,7324,0,0,518,11.77
7295,1997-01-28,13.97,1,0.0,7325,0,0,518,13.97
7296,1997-08-28,14.37,4,50.97465532023882,7326,212,3,518,18.165
7297,1998-04-26,37.86,4,79.97360931007351,7327,427,3,492,40.2575
7298,1997-01-28,14.96,1,0.0,7328,0,0,518,14.96
7299,1998-04-30,41.97,9,338.269515573952,7329,457,8,518,62.945555555555565
7300,1997-01-28,16.36,1,0.0,7330,0,0,518,16.36
7301,1997-02-05,11.77,2,1.1035172665098139,7331,8,1,518,13.565
7302,1997-01-28,15.76,1,0.0,7332,0,0,518,15.76
7303,1997-06-30,131.07,3,170.5155530377266,7333,147,2,512,95.96666666666664
7304,1997-01-28,14.37,1,0.0,7334,0,0,518,14.37
7305,1997-02-09,17.3,1,0.0,7335,0,0,506,17.3
7306,1997-04-11,143.07,2,31.09394720896003,7336,73,1,518,115.04
7307,1998-05-18,31.49,5,52.915531230387,7337,475,4,518,18.932000000000002
7308,1997-12-29,14.99,8,117.38520973376644,7338,335,7,518,16.20875
7309,1997-02-11,44.88,2,2.8988858091405034,7339,14,1,518,32.935
7310,1997-01-28,9.98,1,0.0,7340,0,0,518,9.98
7311,1997-01-28,14.37,1,0.0,7341,0,0,518,14.37
7312,1997-02-05,50.97,2,3.1737598729211824,7342,8,1,518,56.855
7313,1998-02-01,12.58,3,14.41244187705989,7343,369,2,518,18.383333333333333
7314,1997-02-25,16.7,1,0.0,7344,0,0,490,16.7
7315,1998-01-10,9.49,2,0.0,7345,347,1,518,19.705
7316,1997-01-28,14.37,1,0.0,7346,0,0,518,14.37
7317,1998-05-13,16.49,5,59.91425884292327,7347,470,4,518,18.114
7318,1997-01-28,35.8,1,0.0,7348,0,0,518,35.8
7319,1998-03-12,66.91,2,0.0,7349,407,1,517,43.825
7320,1997-02-06,13.97,1,0.0,7350,0,0,509,13.97
7321,1997-03-10,24.93,2,5.114957446360118,7351,41,1,518,22.95
7322,1998-05-01,15.49,3,1.6692699231574173,7352,458,2,518,25.926666666666666
7323,1997-01-28,31.99,1,0.0,7353,0,0,518,31.99
7324,1997-03-16,126.75,2,16.717472887240636,7354,47,1,518,85.425
7325,1998-05-17,14.99,3,5.971775020954644,7355,474,2,518,14.773333333333332
7326,1997-02-02,37.31,3,2.1271332483742005,7356,5,2,518,28.66333333333333
7327,1997-01-28,19.99,1,0.0,7357,0,0,518,19.99
7328,1998-06-10,42.7,3,7.259490310557412,7358,498,2,518,35.376666666666665
7329,1998-02-08,28.99,11,261.8080232691482,7359,376,10,518,29.788181818181826
7330,1997-02-11,37.31,1,0.0,7360,0,0,504,37.31
7331,1997-01-28,36.48,1,0.0,7361,0,0,518,36.48
7332,1997-10-22,9.99,4,94.9122305048089,7362,256,3,507,30.0875
7333,1998-03-13,14.49,2,0.0,7363,409,1,518,31.575
7334,1997-01-28,46.72,1,0.0,7364,0,0,518,46.72
7335,1997-01-30,13.97,2,0.7814957873637417,7365,1,1,517,22.18
7336,1998-03-24,125.58,2,0.0,7366,419,1,517,107.005
7337,1997-02-22,24.99,2,3.538298974300719,7367,25,1,518,23.99
7338,1997-03-08,27.94,3,2.047208683940244,7368,6,2,485,20.553333333333327
7339,1997-05-03,11.77,3,27.001426701025753,7369,95,2,518,14.093333333333335
7340,1997-01-29,11.97,1,0.0,7370,0,0,517,11.97
7341,1997-01-30,11.77,2,0.6085024668635626,7371,1,1,517,15.165
7342,1997-01-29,15.76,1,0.0,7372,0,0,517,15.76
7343,1997-02-28,13.98,2,3.1864459483659684,7373,28,1,515,17.57
7344,1998-04-12,13.49,4,6.5159571481967316,7374,438,3,517,15.250000000000002
7345,1997-11-12,12.99,5,70.84550631646191,7375,287,4,517,16.488
7346,1997-01-29,13.97,1,0.0,7376,0,0,517,13.97
7347,1998-04-25,41.79,16,382.841938675332,7377,448,15,514,34.105000000000004
7348,1997-07-28,25.74,2,20.486808797717725,7378,174,1,511,34.72
7349,1997-01-29,14.37,1,0.0,7379,0,0,517,14.37
7350,1997-02-10,15.36,2,1.9773723746423468,7380,12,1,517,22.47
7351,1997-01-29,56.69,1,0.0,7381,0,0,517,56.69
7352,1998-06-08,12.99,3,0.0,7382,451,2,473,18.316666666666666
7353,1998-02-22,45.48,4,56.877408607636966,7383,389,3,517,42.4375
7354,1997-07-08,128.89,2,54.12071456749784,7384,160,1,517,116.53
7355,1998-04-29,26.48,2,0.0,7385,455,1,517,31.975
7356,1997-01-29,13.99,1,0.0,7386,0,0,517,13.99
7357,1997-01-29,28.33,1,0.0,7387,0,0,517,28.33
7358,1997-01-29,15.36,1,0.0,7388,0,0,517,15.36
7359,1997-03-02,13.99,2,3.1066840759425336,7389,32,1,517,14.475
7360,1997-01-29,15.36,1,0.0,7390,0,0,517,15.36
7361,1997-12-16,29.49,13,709.6202551334627,7391,321,12,517,61.09846153846154
7362,1997-01-29,14.79,1,0.0,7392,0,0,517,14.79
7363,1998-05-23,33.25,11,217.2367700574464,7393,479,10,517,28.19272727272727
7364,1997-01-29,49.68,1,0.0,7394,0,0,517,49.68
7365,1998-03-06,15.49,3,13.023574682665062,7395,407,3,516,43.5375
7366,1997-01-29,58.59,1,0.0,7396,0,0,517,58.59
7367,1997-01-29,80.78,1,0.0,7397,0,0,517,80.78
7368,1997-01-31,26.94,1,0.0,7398,0,0,515,26.94
7369,1998-04-24,14.99,7,30.173514592800387,7399,450,6,517,18.827142857142857
7370,1997-01-29,13.97,1,0.0,7400,0,0,517,13.97
7371,1997-01-29,33.13,1,0.0,7401,0,0,517,33.13
7372,1997-09-15,10.98,4,52.986467781231696,7402,229,3,517,16.185
7373,1997-10-22,80.94,2,50.488898643367776,7403,252,1,503,77.975
7374,1998-06-02,12.99,2,0.0,7404,489,1,517,12.74
7375,1997-11-09,66.95,4,229.7259007268827,7405,244,3,477,69.9175
7376,1997-01-29,72.99,1,0.0,7406,0,0,517,72.99
7377,1997-01-29,19.99,1,0.0,7407,0,0,517,19.99
7378,1997-01-29,41.52,1,0.0,7408,0,0,517,41.52
7379,1997-04-17,11.78,2,5.776690696312581,7409,78,1,517,12.375
7380,1997-01-29,26.94,1,0.0,7410,0,0,517,26.94
7381,1998-05-07,33.98,6,136.66462997760308,7411,460,5,514,35.27999999999999
7382,1997-01-29,161.47,1,0.0,7412,0,0,517,161.47
7383,1997-01-29,14.3,1,0.0,7413,0,0,517,14.3
7384,1997-03-14,63.85,4,10.859739870601196,7414,34,3,507,30.6275
7385,1997-12-27,38.48,6,274.1869744520796,7415,294,5,479,51.85666666666666
7386,1997-02-06,51.38,1,0.0,7416,0,0,509,51.38
7387,1997-05-01,101.54,2,28.365146008114,7417,81,1,506,88.995
7388,1997-02-03,27.73,1,0.0,7418,0,0,512,27.73
7389,1997-02-11,11.97,1,0.0,7419,0,0,504,11.97
7390,1997-10-13,11.99,4,53.51891398049716,7420,257,3,517,16.1775
7391,1997-12-31,31.49,3,83.16544871590935,7421,336,2,517,40.79333333333333
7392,1997-01-29,21.99,1,0.0,7422,0,0,517,21.99
7393,1997-03-05,25.54,1,0.0,7423,0,0,482,25.54
7394,1997-11-08,12.99,3,50.73906788590607,7424,283,2,517,23.290000000000006
7395,1997-01-29,40.9,1,0.0,7425,0,0,517,40.9
7396,1998-05-27,60.94,18,654.7429276351961,7426,483,17,517,48.7838888888889
7397,1997-11-12,149.41,4,224.34169447990246,7427,287,3,517,77.35749999999999
7398,1998-03-22,12.99,2,0.0,7428,417,1,517,14.175
7399,1997-01-29,35.76,1,0.0,7429,0,0,517,35.76
7400,1997-09-13,12.49,2,12.033799671272106,7430,227,1,517,13.74
7401,1997-05-21,8.97,3,24.67296298139693,7431,112,2,517,11.283333333333333
7402,1997-01-29,11.77,1,0.0,7432,0,0,517,11.77
7403,1997-01-29,30.73,1,0.0,7433,0,0,517,30.73
7404,1997-12-09,26.98,4,248.54526219509341,7434,314,3,517,85.66500000000002
7405,1997-05-12,103.94,4,93.14500389665889,7435,98,3,512,43.3025
7406,1997-11-07,35.47,2,27.55548991510498,7436,282,1,517,38.78
7407,1997-01-29,43.14,1,0.0,7437,0,0,517,43.14
7408,1997-01-29,13.97,1,0.0,7438,0,0,517,13.97
7409,1997-04-03,50.97,2,11.535132333542695,7439,64,1,517,41.385
7410,1997-01-29,15.96,1,0.0,7440,0,0,517,15.96
7411,1998-04-28,18.49,5,70.93005465899431,7441,454,4,517,29.53
7412,1997-01-30,15.36,1,0.0,7442,0,0,516,15.36
7413,1998-05-27,24.48,7,0.0,7443,483,6,517,28.715714285714284
7414,1997-01-29,38.9,1,0.0,7444,0,0,517,38.9
7415,1997-01-29,14.37,1,0.0,7445,0,0,517,14.37
7416,1997-07-19,26.56,3,61.62496934694193,7446,171,2,517,31.22333333333333
7417,1997-02-01,14.96,2,0.8984276161211806,7447,3,1,517,19.25
7418,1997-01-29,69.98,1,0.0,7448,0,0,517,69.98
7419,1997-02-26,37.75,2,3.9854396138953625,7449,28,1,517,24.76
7420,1998-04-30,13.99,11,181.7490000185064,7450,456,10,517,23.520000000000003
7421,1997-03-26,11.77,2,3.2476570846598065,7451,30,1,491,13.07
7422,1998-06-01,76.02,9,360.8991465521251,7452,488,8,517,64.13444444444444
7423,1998-06-02,116.42,2,0.0,7453,489,1,517,70.075
7424,1997-01-29,28.74,1,0.0,7454,0,0,517,28.74
7425,1998-06-02,23.08,2,0.0,7455,489,1,517,30.485
7426,1998-03-07,12.99,2,0.0,7456,402,1,517,24.99
7427,1997-12-02,13.99,2,13.99175151765649,7457,307,1,517,14.18
7428,1998-06-14,38.98,4,51.025900097969206,7458,501,3,517,27.42
7429,1997-08-03,23.54,2,15.969308653297745,7459,186,1,517,24.655
7430,1997-02-02,29.58,2,1.0958167181905507,7460,4,1,517,22.185
7431,1998-05-15,28.48,12,276.5752459446284,7461,471,11,517,36.93416666666667
7432,1997-01-29,12.49,1,0.0,7462,0,0,517,12.49
7433,1998-06-17,25.48,6,69.27275532609006,7463,490,5,503,23.68333333333333
7434,1997-01-29,20.99,1,0.0,7464,0,0,517,20.99
7435,1997-01-29,43.54,1,0.0,7465,0,0,517,43.54
7436,1997-01-29,9.97,1,0.0,7466,0,0,517,9.97
7437,1997-04-11,28.99,2,8.154423092805027,7467,61,1,506,25.645
7438,1997-04-24,55.3,2,18.439040721020753,7468,85,1,517,56.0
7439,1998-04-08,26.98,12,323.01404917839136,7469,429,11,512,32.01833333333334
7440,1998-06-10,23.08,28,737.4834053613811,7470,471,27,491,27.349642857142864
7441,1998-05-09,21.48,14,225.79935952864392,7471,465,13,517,29.96
7442,1997-12-02,10.49,3,33.3782351561943,7472,307,2,517,13.606666666666667
7443,1997-02-13,10.78,2,1.4274697988306704,7473,15,1,517,10.275
7444,1997-01-29,49.96,1,0.0,7474,0,0,517,49.96
7445,1997-01-29,14.37,1,0.0,7475,0,0,517,14.37
7446,1997-01-29,13.97,1,0.0,7476,0,0,517,13.97
7447,1997-10-08,45.45,2,25.266585267892808,7477,252,1,517,36.985
7448,1997-01-29,14.99,1,0.0,7478,0,0,517,14.99
7449,1997-03-16,28.73,2,5.178949825189488,7479,46,1,517,20.25
7450,1997-03-13,72.67,2,8.368055102044773,7480,43,1,517,41.285
7451,1997-07-21,6.79,3,40.012873548416344,7481,173,2,517,18.56
7452,1997-05-30,57.54,4,81.27953429675463,7482,121,3,517,32.5975
7453,1997-01-29,12.97,1,0.0,7483,0,0,517,12.97
7454,1997-01-29,25.76,1,0.0,7484,0,0,517,25.76
7455,1998-06-27,11.88,9,42.772329658587005,7485,514,8,517,21.02888888888889
7456,1997-01-29,11.77,1,0.0,7486,0,0,517,11.77
7457,1998-05-11,51.08,5,32.91188089349896,7487,467,4,517,59.70399999999999
7458,1997-01-30,8.97,1,0.0,7488,0,0,516,8.97
7459,1997-01-29,19.99,1,0.0,7489,0,0,517,19.99
7460,1998-01-29,3.49,3,11.105852698864766,7490,364,2,516,7.783333333333334
7461,1997-01-29,15.36,1,0.0,7491,0,0,517,15.36
7462,1997-02-03,25.74,1,0.0,7492,0,0,512,25.74
7463,1997-06-12,40.11,3,46.11622524228712,7493,134,2,517,23.61
7464,1998-05-25,45.97,5,44.38076622361982,7494,481,4,517,38.861999999999995
7465,1997-11-15,35.97,5,130.53150381907608,7495,290,4,517,32.361999999999995
7466,1997-12-25,14.49,3,47.588990138791026,7496,330,2,517,21.33
7467,1997-02-04,29.99,2,1.7865245502849665,7497,6,1,517,33.735
7468,1998-06-03,18.98,4,27.739851263626928,7498,490,3,517,15.57
7469,1998-06-10,40.47,2,0.0,7499,497,1,517,26.48
7470,1997-01-29,19.99,1,0.0,7500,0,0,517,19.99
7471,1997-01-29,29.98,1,0.0,7501,0,0,517,29.98
7472,1997-01-29,15.36,1,0.0,7502,0,0,517,15.36
7473,1997-01-29,14.79,1,0.0,7503,0,0,517,14.79
7474,1997-01-29,20.3,1,0.0,7504,0,0,517,20.3
7475,1997-11-08,31.49,4,95.00899400102995,7505,283,3,517,30.96
7476,1997-12-17,26.48,3,67.9670942946303,7506,322,2,517,32.54333333333334
7477,1997-01-29,11.77,1,0.0,7507,0,0,517,11.77
7478,1998-01-06,9.49,2,0.0,7508,328,1,503,20.735
7479,1997-01-31,76.96,1,0.0,7509,0,0,515,76.96
7480,1997-01-30,146.48,1,0.0,7510,0,0,516,146.48
7481,1997-01-29,23.74,1,0.0,7511,0,0,517,23.74
7482,1998-04-18,29.36,6,81.57736660529861,7512,444,5,517,21.585
7483,1998-06-28,11.49,12,97.88552283917114,7513,515,11,517,18.370833333333334
7484,1998-03-09,22.07,6,153.65691596619763,7514,404,5,517,42.03833333333333
7485,1998-04-18,29.98,5,53.85824935321122,7515,444,4,517,30.154
7486,1998-04-14,18.99,10,373.8148652217839,7516,440,9,517,54.52200000000001
7487,1997-02-10,14.37,2,1.970880104472907,7517,12,1,517,22.365
7488,1997-01-29,12.77,1,0.0,7518,0,0,517,12.77
7489,1997-02-01,11.98,2,0.6713231892064939,7519,3,1,517,11.98
7490,1997-01-30,14.96,1,0.0,7520,0,0,516,14.96
7491,1997-01-29,44.95,1,0.0,7521,0,0,517,44.95
7492,1997-01-29,123.32,1,0.0,7522,0,0,517,123.32
7493,1997-05-05,11.77,3,38.500341985762,7523,96,2,517,21.876666666666665
7494,1997-11-24,25.98,8,228.02782735306423,7524,299,7,517,32.8225
7495,1997-01-29,8.78,1,0.0,7525,0,0,517,8.78
7496,1997-12-12,88.44,8,425.54318692476636,7526,317,7,517,62.25125
7497,1997-01-29,58.73,1,0.0,7527,0,0,517,58.73
7498,1997-01-29,29.99,1,0.0,7528,0,0,517,29.99
7499,1997-01-29,33.8,1,0.0,7529,0,0,517,33.8
7500,1997-01-29,27.94,1,0.0,7530,0,0,517,27.94
7501,1997-01-29,39.98,1,0.0,7531,0,0,517,39.98
7502,1997-01-29,25.74,1,0.0,7532,0,0,517,25.74
7503,1998-06-03,111.43,12,680.4962635070527,7533,490,11,517,76.7375
7504,1997-07-23,28.13,2,26.39187683404398,7534,175,1,517,48.88
7505,1998-03-05,15.49,15,199.3404773563468,7535,400,14,517,24.599333333333334
7506,1997-04-07,50.27,3,76.9885485779743,7536,68,2,517,60.26666666666667
7507,1997-02-05,28.76,2,1.3311532649701563,7537,7,1,517,20.265
7508,1998-04-13,31.49,10,52.32408657221107,7538,427,9,505,20.007000000000005
7509,1997-09-29,25.98,8,227.09029809208468,7539,243,7,517,33.60375
7510,1998-06-24,56.46,3,0.0,7540,511,2,517,44.90666666666666
7511,1998-04-29,5.99,7,22.363655433301087,7541,455,6,517,13.038571428571426
7512,1997-05-10,30.92,5,58.094902795120404,7542,101,4,517,26.616
7513,1997-02-03,12.77,2,0.8754919076190358,7543,5,1,517,13.57
7514,1998-03-21,45.98,6,64.67374623025546,7544,416,5,517,38.106666666666655
7515,1997-01-29,14.37,1,0.0,7545,0,0,517,14.37
7516,1997-03-27,21.75,3,38.424217544590284,7546,57,2,517,32.52
7517,1997-01-29,10.77,1,0.0,7547,0,0,517,10.77
7518,1997-11-10,16.99,6,110.21904692025727,7548,283,5,515,21.31333333333333
7519,1997-03-03,43.69,2,6.651952542708432,7549,33,1,517,40.58
7520,1997-01-29,49.27,1,0.0,7550,0,0,517,49.27
7521,1997-08-07,81.43,3,123.44055279164759,7551,190,2,517,66.15333333333334
7522,1998-03-21,15.49,2,0.0,7552,416,1,517,15.425
7523,1997-01-29,40.48,1,0.0,7553,0,0,517,40.48
7524,1997-02-01,15.96,2,0.7800334238231525,7554,3,1,517,15.46
7525,1998-05-28,12.99,4,19.37964403257156,7555,484,3,517,23.335
7526,1997-01-29,14.96,1,0.0,7556,0,0,517,14.96
7527,1998-03-31,27.98,2,0.0,7557,426,1,517,20.975
7528,1997-01-29,96.37,1,0.0,7558,0,0,517,96.37
7529,1998-06-04,49.47,4,31.78870823599259,7559,491,3,517,28.73
7530,1997-01-29,4.79,1,0.0,7560,0,0,517,4.79
7531,1998-03-05,15.49,3,0.0,7561,400,2,517,16.14666666666667
7532,1998-05-06,290.41,4,49.90436726409112,7562,462,3,517,114.505
7533,1997-01-29,24.73,1,0.0,7563,0,0,517,24.73
7534,1998-02-07,12.99,6,44.48521120899563,7564,374,5,517,14.245
7535,1997-01-29,44.1,1,0.0,7565,0,0,517,44.1
7536,1998-04-06,25.49,3,17.812906016079687,7566,432,2,517,24.46
7537,1997-01-29,28.53,1,0.0,7567,0,0,517,28.53
7538,1997-01-29,67.23,1,0.0,7568,0,0,517,67.23
7539,1997-02-01,13.97,2,0.7334879498062499,7569,3,1,517,13.97
7540,1997-12-20,13.99,4,151.3783566561544,7570,325,3,517,50.8625
7541,1998-02-10,100.22,12,655.6228281920831,7571,377,11,517,71.93666666666667
7542,1998-04-17,24.46,4,35.4042079297442,7572,443,3,517,22.182500000000005
7543,1997-02-06,43.32,1,0.0,7573,0,0,509,43.32
7544,1997-01-29,5.78,1,0.0,7574,0,0,517,5.78
7545,1997-02-07,89.98,2,3.1304609139299804,7575,9,1,517,51.235
7546,1997-01-29,6.77,1,0.0,7576,0,0,517,6.77
7547,1997-01-29,30.31,1,0.0,7577,0,0,517,30.31
7548,1997-01-29,34.99,1,0.0,7578,0,0,517,34.99
7549,1997-01-29,67.47,1,0.0,7579,0,0,517,67.47
7550,1997-01-29,11.99,1,0.0,7580,0,0,517,11.99
7551,1997-02-28,83.37,1,0.0,7581,0,0,487,83.37
7552,1997-11-18,14.49,4,59.26501725386883,7582,293,3,517,18.08
7553,1997-01-29,45.1,1,0.0,7583,0,0,517,45.1
7554,1997-01-29,14.99,1,0.0,7584,0,0,517,14.99
7555,1997-12-29,25.48,4,114.10669479219557,7585,327,3,510,36.6975
7556,1997-08-04,44.48,3,69.72355726191192,7586,185,2,515,92.49666666666668
7557,1997-11-29,12.99,9,116.94943208549302,7587,304,8,517,14.105555555555556
7558,1997-01-29,38.74,1,0.0,7588,0,0,517,38.74
7559,1997-10-29,25.98,5,160.95352592832856,7589,270,4,514,40.24999999999999
7560,1998-04-18,13.99,7,16.47907300802003,7590,444,6,517,23.23857142857143
7561,1998-03-29,43.06,7,158.8470113919334,7591,424,6,517,38.332857142857144
7562,1998-06-29,37.97,201,9381.066139003975,7592,516,200,517,69.60661691542275
7563,1997-01-29,11.7,1,0.0,7593,0,0,517,11.7
7564,1998-04-16,13.99,3,7.514945893759699,7594,442,2,517,20.986666666666668
7565,1997-01-29,18.99,1,0.0,7595,0,0,517,18.99
7566,1998-05-12,38.47,11,302.35786345900794,7596,461,10,510,39.86181818181819
7567,1998-04-16,12.99,3,16.81290189447499,7597,442,2,517,17.116666666666667
7568,1997-01-29,12.49,1,0.0,7598,0,0,517,12.49
7569,1997-01-29,57.51,1,0.0,7599,0,0,517,57.51
7570,1998-03-08,33.8,8,112.75136054067707,7600,403,7,517,31.4825
7571,1997-01-29,15.36,1,0.0,7601,0,0,517,15.36
7572,1997-03-31,11.77,2,4.992324011003608,7602,61,1,517,13.365
7573,1998-03-20,40.48,5,40.924653377940174,7603,413,4,515,27.541999999999994
7574,1997-05-23,58.26,3,84.79020187163817,7604,88,2,491,49.54333333333333
7575,1997-02-01,41.9,1,0.0,7605,0,0,514,41.9
7576,1997-02-19,50.94,1,0.0,7606,0,0,496,50.94
7577,1997-01-29,36.84,1,0.0,7607,0,0,517,36.84
7578,1997-01-29,16.99,1,0.0,7608,0,0,517,16.99
7579,1997-01-29,50.36,1,0.0,7609,0,0,517,50.36
7580,1997-01-29,23.97,1,0.0,7610,0,0,517,23.97
7581,1997-01-29,23.54,1,0.0,7611,0,0,517,23.54
7582,1997-02-20,19.97,2,2.8487786483570314,7612,22,1,517,20.135
7583,1998-06-03,51.46,8,18.72290858045565,7613,490,7,517,30.9875
7584,1997-01-29,15.9,1,0.0,7614,0,0,517,15.9
7585,1998-03-05,32.97,7,150.3998882120458,7615,388,6,505,35.40857142857143
7586,1997-01-29,14.99,1,0.0,7616,0,0,517,14.99
7587,1997-06-29,13.97,3,41.43449726240941,7617,151,2,517,20.016666666666666
7588,1997-01-29,6.79,1,0.0,7618,0,0,517,6.79
7589,1997-03-21,56.28,1,0.0,7619,0,0,466,56.28
7590,1997-07-31,10.77,3,28.84319516904017,7620,183,2,517,11.903333333333334
7591,1998-04-18,35.25,4,4.8524808861862265,7621,444,3,517,24.905
7592,1997-01-29,70.95,1,0.0,7622,0,0,517,70.95
7593,1997-05-10,45.68,3,63.14770296845784,7623,101,2,517,37.97
7594,1997-01-29,11.77,1,0.0,7624,0,0,517,11.77
7595,1997-01-29,31.92,1,0.0,7625,0,0,517,31.92
7596,1997-01-29,12.97,1,0.0,7626,0,0,517,12.97
7597,1997-04-20,72.63,4,77.97054593037518,7627,81,3,517,46.545
7598,1997-10-03,21.99,3,47.742571045039895,7628,247,2,517,21.896666666666665
7599,1997-01-29,11.77,1,0.0,7629,0,0,517,11.77
7600,1997-01-29,11.77,1,0.0,7630,0,0,517,11.77
7601,1997-09-02,93.2,7,894.5469104515903,7631,192,6,493,154.87285714285716
7602,1997-01-29,25.99,1,0.0,7632,0,0,517,25.99
7603,1997-01-29,14.37,1,0.0,7633,0,0,517,14.37
7604,1997-04-06,41.1,2,12.030559033030515,7634,67,1,517,41.705
7605,1997-01-29,11.77,1,0.0,7635,0,0,517,11.77
7606,1997-01-29,57.09,1,0.0,7636,0,0,517,57.09
7607,1997-01-29,22.96,1,0.0,7637,0,0,517,22.96
7608,1997-01-29,25.77,1,0.0,7638,0,0,517,25.77
7609,1997-01-29,14.96,1,0.0,7639,0,0,517,14.96
7610,1997-01-29,31.07,1,0.0,7640,0,0,517,31.07
7611,1997-01-29,12.49,1,0.0,7641,0,0,517,12.49
7612,1997-01-29,40.1,1,0.0,7642,0,0,517,40.1
7613,1997-01-29,70.62,1,0.0,7643,0,0,517,70.62
7614,1998-06-30,38.36,3,8.972642886616462,7644,517,2,517,31.336666666666666
7615,1998-05-07,10.49,3,0.0,7645,461,2,515,10.916666666666664
7616,1997-12-07,39.97,2,24.769843970569,7646,312,1,517,32.165
7617,1997-01-29,26.14,1,0.0,7647,0,0,517,26.14
7618,1997-01-29,42.44,1,0.0,7648,0,0,517,42.44
7619,1997-11-04,72.45,8,452.2430897415194,7649,279,7,517,66.78375
7620,1997-01-29,43.99,1,0.0,7650,0,0,517,43.99
7621,1997-02-03,12.99,1,0.0,7651,0,0,512,12.99
7622,1997-01-31,67.45,1,0.0,7652,0,0,515,67.45
7623,1997-02-03,26.46,2,2.11380150455869,7653,5,1,517,46.215
7624,1997-01-29,26.74,1,0.0,7654,0,0,517,26.74
7625,1997-01-29,45.09,1,0.0,7655,0,0,517,45.09
7626,1998-05-16,9.99,4,16.873528904519016,7656,472,3,517,17.415
7627,1997-01-29,11.77,1,0.0,7657,0,0,517,11.77
7628,1998-06-28,24.07,5,1.7397487689351585,7658,515,4,517,18.67
7629,1997-12-07,12.99,2,13.783200491171167,7659,312,1,517,13.68
7630,1997-01-29,12.97,1,0.0,7660,0,0,517,12.97
7631,1997-01-29,27.13,1,0.0,7661,0,0,517,27.13
7632,1997-01-29,24.98,1,0.0,7662,0,0,517,24.98
7633,1997-01-29,56.69,1,0.0,7663,0,0,517,56.69
7634,1997-01-29,105.67,1,0.0,7664,0,0,517,105.67
7635,1997-01-29,6.79,1,0.0,7665,0,0,517,6.79
7636,1997-10-20,49.96,3,57.10831963315156,7666,264,2,517,26.96
7637,1997-01-29,69.03,1,0.0,7667,0,0,517,69.03
7638,1997-01-29,18.78,1,0.0,7668,0,0,517,18.78
7639,1997-01-29,12.77,1,0.0,7669,0,0,517,12.77
7640,1998-03-08,13.99,7,91.55192532911772,7670,403,6,517,17.229999999999997
7641,1997-01-29,32.72,1,0.0,7671,0,0,517,32.72
7642,1998-06-04,14.99,10,191.70742225110584,7672,491,9,517,23.666999999999998
7643,1998-05-19,11.49,3,13.128804360703564,7673,475,2,517,12.783333333333333
7644,1997-06-20,13.97,4,115.14632199169027,7674,142,3,517,43.665
7645,1997-01-29,30.13,1,0.0,7675,0,0,517,30.13
